"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight"
"14720",17955,10,17,1990,14,"DM","F",36,37
"14721",17956,10,17,1990,14,"DM","M",37,48
"14722",17957,10,17,1990,21,"OT","F",20,24
"14723",17958,10,17,1990,21,"RM","F",17,14
"14724",17959,10,17,1990,14,"DM","M",36,42
"14725",17960,10,17,1990,13,"OT","F",21,24
"14726",17961,10,17,1990,14,"DM","M",36,44
"14727",17962,10,17,1990,15,"PF","M",14,7
"14728",17963,10,17,1990,14,"DM","M",36,39
"14729",17964,10,17,1990,20,"OT","F",21,22
"14730",17965,10,17,1990,20,"RM","F",17,16
"14731",17966,10,17,1990,14,"DM","M",37,49
"14732",17967,10,17,1990,14,"DM","F",36,41
"14733",17968,10,17,1990,14,"DO","M",36,53
"14734",17970,10,17,1990,13,"OT","F",21,27
"14735",17971,11,10,1990,7,"RM","M",17,13
"14736",17972,11,10,1990,17,"DM","M",36,39
"14737",17973,11,10,1990,2,"DM","F",37,47
"14738",17974,11,10,1990,12,"OT","F",20,28
"14739",17975,11,10,1990,1,"DM","M",36,40
"14740",17977,11,10,1990,17,"DM","F",37,43
"14741",17978,11,10,1990,12,"DM","F",36,40
"14742",17979,11,10,1990,21,"RM","M",16,8
"14743",17980,11,10,1990,12,"DO","M",36,56
"14744",17981,11,10,1990,2,"DO","F",36,42
"14745",17982,11,10,1990,19,"RM","M",16,11
"14746",17983,11,10,1990,18,"NL","F",33,160
"14747",17984,11,10,1990,21,"RM","M",16,11
"14748",17985,11,10,1990,21,"RM","F",16,14
"14749",17986,11,10,1990,20,"PF","F",14,7
"14750",17987,11,10,1990,19,"OT","M",20,21
"14751",17988,11,10,1990,7,"RM","F",17,13
"14752",17989,11,10,1990,1,"DM","M",37,44
"14753",17990,11,10,1990,24,"RM","F",16,10
"14754",17991,11,10,1990,24,"PE","M",20,19
"14755",17992,11,10,1990,2,"DO","F",36,48
"14756",17993,11,10,1990,12,"DM","M",36,34
"14757",17994,11,10,1990,19,"PE","F",21,25
"14758",17995,11,10,1990,7,"RM","F",17,15
"14759",17996,11,10,1990,1,"DO","M",36,53
"14760",17997,11,10,1990,2,"OT","M",20,22
"14761",17998,11,10,1990,22,"DS","F",55,104
"14762",17999,11,10,1990,20,"RM","M",16,9
"14763",18000,11,10,1990,2,"OT","F",20,20
"14764",18001,11,10,1990,12,"DM","F",36,46
"14765",18003,11,10,1990,17,"DO","F",36,45
"14766",18004,11,10,1990,2,"DO","M",37,26
"14767",18005,11,10,1990,7,"RM","F",17,14
"14768",18006,11,10,1990,1,"DO","M",36,56
"14769",18007,11,10,1990,17,"DM","F",37,44
"14770",18008,11,10,1990,23,"RM","F",17,14
"14771",18009,11,10,1990,2,"DO","M",37,26
"14772",18010,11,10,1990,17,"NL","F",33,180
"14773",18011,11,10,1990,1,"DO","F",37,56
"14774",18012,11,10,1990,7,"RM","M",16,9
"14775",18013,11,10,1990,1,"DM","M",37,45
"14776",18014,11,10,1990,22,"DM","F",36,39
"14777",18015,11,11,1990,3,"OT","M",20,21
"14778",18016,11,11,1990,9,"DM","M",37,35
"14779",18017,11,11,1990,15,"PE","F",21,25
"14780",18018,11,11,1990,14,"DM","F",36,40
"14781",18019,11,11,1990,16,"RM","M",17,11
"14782",18020,11,11,1990,14,"DM","M",37,44
"14783",18021,11,11,1990,3,"OT","F",20,18
"14784",18022,11,11,1990,4,"DM","F",36,42
"14785",18023,11,11,1990,6,"RM","F",16,8
"14786",18024,11,11,1990,11,"DM","M",36,48
"14787",18025,11,11,1990,13,"OT","M",21,28
"14788",18026,11,11,1990,8,"DM","F",36,35
"14789",18027,11,11,1990,3,"RM","F",17,15
"14790",18028,11,11,1990,11,"DO","M",36,54
"14791",18029,11,11,1990,8,"DM","M",37,40
"14792",18030,11,11,1990,11,"OT","M",21,21
"14793",18031,11,11,1990,11,"DM","M",36,48
"14794",18032,11,11,1990,14,"DM","M",37,39
"14795",18034,11,11,1990,3,"DM","M",36,38
"14796",18035,11,11,1990,6,"RM","M",17,11
"14797",18036,11,11,1990,4,"DM","M",37,43
"14798",18037,11,11,1990,4,"DM","M",37,38
"14799",18038,11,11,1990,8,"DM","M",37,46
"14800",18039,11,11,1990,9,"DM","M",36,46
"14801",18040,11,11,1990,8,"DM","M",36,35
"14802",18041,11,11,1990,4,"DM","F",37,42
"14803",18042,11,11,1990,10,"RM","M",17,12
"14804",18043,11,11,1990,9,"DM","M",37,45
"14805",18044,11,11,1990,3,"PF","F",14,7
"14806",18045,11,11,1990,15,"RM","M",17,10
"14807",18046,11,11,1990,5,"RM","F",17,14
"14808",18047,11,11,1990,4,"DM","F",37,40
"14809",18048,11,11,1990,6,"OL","F",22,32
"14810",18050,11,11,1990,4,"DM","M",37,48
"14811",18051,11,11,1990,11,"DM","F",37,38
"14812",18052,11,11,1990,14,"DM","M",37,45
"14813",18053,11,11,1990,3,"RM","M",16,8
"14814",18054,11,11,1990,15,"PE","M",21,20
"14815",18055,11,11,1990,3,"OT","M",21,24
"14816",18056,11,11,1990,8,"DM","F",37,45
"14817",18057,11,11,1990,9,"DM","F",36,40
"14818",18058,11,11,1990,15,"PF","M",14,7
"14819",18059,11,11,1990,5,"RM","M",17,9
"14820",18060,11,11,1990,9,"DM","F",35,27
"14821",18061,11,11,1990,10,"RM","F",17,10
"14822",18062,11,11,1990,9,"DM","F",37,42
"14823",18063,11,11,1990,8,"DM","M",36,38
"14824",18064,11,11,1990,14,"DM","M",36,54
"14825",18065,11,11,1990,8,"DM","F",36,40
"14826",18066,11,11,1990,11,"DM","F",37,42
"14827",18067,11,11,1990,11,"DM","F",37,42
"14828",18068,12,15,1990,2,"DO","F",36,46
"14829",18069,12,15,1990,12,"DO","F",36,47
"14830",18070,12,15,1990,7,"PE","M",20,23
"14831",18071,12,15,1990,19,"PF","F",14,8
"14832",18072,12,15,1990,12,"RM","M",17,8
"14833",18073,12,15,1990,20,"RM","M",16,8
"14834",18074,12,15,1990,18,"RM","M",16,11
"14835",18075,12,15,1990,17,"DM","M",37,50
"14836",18076,12,15,1990,1,"DM","M",37,47
"14837",18078,12,15,1990,1,"DM","M",37,48
"14838",18079,12,15,1990,7,"RM","M",16,8
"14839",18080,12,15,1990,24,"RM","F",17,14
"14840",18081,12,15,1990,17,"DM","F",37,44
"14841",18082,12,15,1990,21,"RM","F",17,12
"14842",18083,12,15,1990,12,"RM","M",16,9
"14843",18084,12,15,1990,12,"OL","M",21,31
"14844",18085,12,15,1990,19,"BA","F",14,8
"14845",18086,12,15,1990,2,"DO","F",37,44
"14846",18087,12,15,1990,22,"DM","F",37,40
"14847",18088,12,15,1990,21,"RM","M",18,12
"14848",18089,12,15,1990,1,"DO","M",36,54
"14849",18090,12,15,1990,2,"DO","M",35,40
"14850",18091,12,15,1990,19,"PE","F",22,23
"14851",18092,12,15,1990,18,"PF","M",15,7
"14852",18093,12,15,1990,22,"DS","F",46,106
"14853",18094,12,15,1990,2,"OT","F",21,26
"14854",18095,12,15,1990,7,"RM","F",17,12
"14855",18096,12,15,1990,2,"DM","F",36,44
"14856",18097,12,15,1990,19,"PE","F",18,12
"14857",18098,12,15,1990,17,"DO","F",36,44
"14858",18099,12,15,1990,2,"RM","F",15,8
"14859",18100,12,15,1990,7,"RM","F",17,14
"14860",18101,12,15,1990,17,"DM","F",37,44
"14861",18102,12,15,1990,7,"RM","M",17,8
"14862",18103,12,15,1990,2,"DO","M",36,40
"14863",18104,12,15,1990,1,"DO","M",36,55
"14864",18105,12,15,1990,17,"OL","M",21,30
"14865",18106,12,15,1990,17,"OL","F",20,35
"14866",18108,12,15,1990,12,"DM","F",36,41
"14867",18109,12,15,1990,1,"DO","F",36,39
"14868",18110,12,15,1990,2,"NL","F",33,193
"14869",18111,12,15,1990,7,"RM","M",16,8
"14870",18112,12,15,1990,12,"DM","F",36,44
"14871",18113,12,15,1990,1,"DO","F",36,52
"14872",18114,12,15,1990,12,"DM","M",37,40
"14873",18115,12,15,1990,20,"PF","M",14,7
"14874",18116,12,15,1990,1,"DM","M",37,45
"14875",18117,12,15,1990,2,"OT","M",21,22
"14876",18118,12,15,1990,19,"RM","F",17,14
"14877",18119,12,15,1990,17,"NL","M",33,164
"14878",18120,12,16,1990,3,"OT","M",21,21
"14879",18121,12,16,1990,14,"DM","F",37,40
"14880",18122,12,16,1990,13,"PE","M",20,18
"14881",18123,12,16,1990,3,"OT","F",21,20
"14882",18124,12,16,1990,11,"OL","M",21,30
"14883",18125,12,16,1990,9,"DM","M",36,35
"14884",18126,12,16,1990,4,"DM","M",37,44
"14885",18127,12,16,1990,11,"OL","M",22,34
"14886",18128,12,16,1990,10,"RM","M",16,13
"14887",18129,12,16,1990,8,"DM","F",36,40
"14888",18130,12,16,1990,14,"DM","M",36,44
"14889",18131,12,16,1990,5,"RM","M",17,9
"14890",18132,12,16,1990,3,"BA","F",13,8
"14891",18133,12,16,1990,6,"RM","M",17,10
"14892",18134,12,16,1990,14,"DM","M",37,40
"14893",18135,12,16,1990,3,"OT","F",21,27
"14894",18136,12,16,1990,14,"DM","M",36,51
"14895",18137,12,16,1990,4,"DM","M",37,43
"14896",18138,12,16,1990,11,"DO","M",37,55
"14897",18139,12,16,1990,3,"PF","F",15,7
"14898",18140,12,16,1990,3,"RM","F",17,15
"14899",18141,12,16,1990,6,"PE","M",20,20
"14900",18142,12,16,1990,11,"OL","M",21,30
"14901",18143,12,16,1990,8,"DM","M",37,44
"14902",18144,12,16,1990,13,"PE","F",20,16
"14903",18145,12,16,1990,11,"DM","M",35,44
"14904",18147,12,16,1990,13,"RM","M",17,10
"14905",18148,12,16,1990,9,"DM","M",37,47
"14906",18149,12,16,1990,14,"DO","M",36,52
"14907",18150,12,16,1990,11,"DM","M",36,50
"14908",18151,12,16,1990,14,"DM","F",36,37
"14909",18152,12,16,1990,3,"RM","F",15,11
"14910",18153,12,16,1990,8,"DM","M",37,36
"14911",18154,12,16,1990,13,"RM","F",17,13
"14912",18155,12,16,1990,6,"RM","F",16,9
"14913",18156,12,16,1990,11,"DM","F",34,37
"14914",18157,12,16,1990,16,"RM","F",17,12
"14915",18158,12,16,1990,4,"DM","M",37,39
"14916",18159,12,16,1990,8,"DM","M",36,52
"14917",18160,12,16,1990,14,"DM","M",36,44
"14918",18161,12,16,1990,15,"PF","M",15,7
"14919",18162,12,16,1990,4,"DM","F",37,40
"14920",18163,12,16,1990,11,"DM","F",36,43
"14921",18164,12,16,1990,9,"DM","M",37,45
"14922",18165,12,16,1990,14,"DM","F",37,42
"14923",18166,12,16,1990,13,"PE","F",22,24
"14924",18167,12,16,1990,4,"DM","F",37,45
"14925",18168,12,16,1990,8,"DM","F",35,38
"14926",18169,12,16,1990,3,"RM","M",16,10
"14927",18170,12,16,1990,15,"RM","F",17,12
"14928",18171,12,16,1990,4,"DM","F",36,39
"14929",18172,12,16,1990,11,"OT","M",20,20
"14930",18173,12,16,1990,10,"RM","F",16,14
"14931",18174,12,16,1990,8,"DM","M",37,39
"14932",18175,12,16,1990,13,"PE","M",19,16
"14933",18176,12,16,1990,5,"OT","F",20,22
"14934",18177,12,16,1990,14,"DM","M",36,43
"14935",18178,12,16,1990,4,"OT","M",21,24
"14936",18179,12,16,1990,11,"OL","F",20,32
"14937",18180,12,16,1990,8,"DM","F",37,43
"14938",18181,12,16,1990,9,"DM","F",37,42
"14939",18182,12,16,1990,11,"DM","F",37,37
"14940",18183,12,16,1990,9,"DM","F",37,40
"14941",18184,12,16,1990,11,"DM","M",36,45
"14942",18185,12,16,1990,3,"DM","M",37,45
"14943",18186,12,16,1990,11,"DM","F",36,43
"14944",18187,12,16,1990,14,"RM","M",16,8
"14945",18188,12,16,1990,3,"DM","F",37,38
"14946",18189,12,16,1990,5,"RM","M",17,8
"14947",18190,1,11,1991,7,"RM","F",17,11
"14948",18191,1,11,1991,12,"OL","M",21,31
"14949",18192,1,11,1991,17,"RM","F",16,9
"14950",18193,1,11,1991,2,"DM","F",34,48
"14951",18194,1,11,1991,12,"DO","F",36,36
"14952",18195,1,11,1991,21,"RM","M",16,11
"14953",18196,1,11,1991,1,"DM","M",37,43
"14954",18197,1,11,1991,12,"OL","F",20,31
"14955",18198,1,11,1991,12,"OL","M",21,32
"14956",18200,1,11,1991,24,"PE","M",21,21
"14957",18201,1,11,1991,2,"DM","M",37,51
"14958",18202,1,11,1991,12,"OL","M",21,35
"14959",18203,1,11,1991,18,"PF","F",15,8
"14960",18204,1,11,1991,20,"RM","F",16,14
"14961",18205,1,11,1991,17,"DM","F",36,40
"14962",18206,1,11,1991,7,"RM","F",16,8
"14963",18207,1,11,1991,19,"RM","M",15,11
"14964",18208,1,11,1991,1,"DO","F",37,53
"14965",18209,1,11,1991,12,"OL","F",21,25
"14966",18210,1,11,1991,1,"DO","M",35,54
"14967",18211,1,11,1991,24,"RM","F",17,12
"14968",18212,1,11,1991,19,"RM","F",14,7
"14969",18213,1,11,1991,12,"DO","F",36,47
"14970",18214,1,11,1991,19,"RM","F",15,14
"14971",18215,1,11,1991,17,"RM","M",17,9
"14972",18216,1,11,1991,2,"RM","M",17,10
"14973",18217,1,11,1991,19,"PE","M",20,16
"14974",18218,1,11,1991,2,"DO","M",36,52
"14975",18219,1,11,1991,2,"DO","F",37,44
"14976",18220,1,11,1991,24,"RM","M",17,10
"14977",18221,1,11,1991,12,"DO","M",36,59
"14978",18222,1,11,1991,18,"PF","M",15,7
"14979",18223,1,11,1991,17,"RM","M",16,8
"14980",18224,1,11,1991,20,"RM","M",17,10
"14981",18226,1,11,1991,19,"RM","M",16,10
"14982",18228,1,11,1991,2,"OT","M",20,22
"14983",18229,1,11,1991,12,"DM","F",35,39
"14984",18230,1,11,1991,19,"OT","F",21,24
"14985",18231,1,11,1991,1,"DO","M",36,55
"14986",18232,1,11,1991,2,"OT","F",20,25
"14987",18233,1,11,1991,7,"RM","F",16,11
"14988",18234,1,11,1991,23,"RM","M",17,11
"14989",18235,1,11,1991,22,"DS","F",54,108
"14990",18236,1,11,1991,19,"RM","M",16,10
"14991",18237,1,11,1991,19,"RM","M",16,8
"14992",18238,1,11,1991,23,"RM","F",17,11
"14993",18239,1,11,1991,20,"RM","F",15,9
"14994",18240,1,11,1991,18,"NL","F",34,188
"14995",18241,1,11,1991,17,"RM","M",16,11
"14996",18242,1,11,1991,22,"OT","F",21,24
"14997",18243,1,11,1991,21,"RM","F",16,15
"14998",18244,1,11,1991,18,"OT","M",21,25
"14999",18245,1,11,1991,17,"DO","F",31,45
"15000",18246,1,11,1991,22,"OT","M",21,20
"15001",18247,1,11,1991,2,"DO","F",36,46
"15002",18248,1,11,1991,7,"PE","F",16,25
"15003",18249,1,11,1991,17,"NL","M",31,162
"15004",18250,1,11,1991,24,"RM","M",12,9
"15005",18251,1,11,1991,20,"PF","M",15,7
"15006",18252,1,12,1991,3,"BA","F",14,9
"15007",18253,1,12,1991,15,"PF","M",15,7
"15008",18254,1,12,1991,13,"RM","F",16,10
"15009",18255,1,12,1991,14,"DM","M",36,46
"15010",18256,1,12,1991,13,"PE","M",20,17
"15011",18257,1,12,1991,8,"DM","F",35,41
"15012",18258,1,12,1991,16,"RM","M",17,11
"15013",18259,1,12,1991,11,"OL","M",24,32
"15014",18260,1,12,1991,15,"RM","F",17,13
"15015",18261,1,12,1991,14,"DM","F",36,38
"15016",18262,1,12,1991,14,"DM","F",36,40
"15017",18263,1,12,1991,9,"DM","M",37,47
"15018",18264,1,12,1991,14,"DM","M",36,43
"15019",18265,1,12,1991,4,"RM","F",15,10
"15020",18266,1,12,1991,4,"DM","M",37,42
"15021",18267,1,12,1991,11,"DM","F",35,46
"15022",18268,1,12,1991,8,"DM","M",37,45
"15023",18269,1,12,1991,14,"DM","F",37,36
"15024",18270,1,12,1991,6,"RM","M",16,10
"15025",18271,1,12,1991,4,"DM","M",37,43
"15026",18272,1,12,1991,3,"RM","M",16,9
"15027",18273,1,12,1991,11,"DO","M",37,55
"15028",18274,1,12,1991,14,"RM","M",11,10
"15029",18275,1,12,1991,4,"DM","M",37,42
"15030",18276,1,12,1991,11,"DM","M",37,49
"15031",18277,1,12,1991,3,"OT","F",20,25
"15032",18278,1,12,1991,11,"DM","F",36,37
"15033",18279,1,12,1991,8,"DM","M",36,37
"15034",18280,1,12,1991,13,"RM","M",16,10
"15035",18281,1,12,1991,5,"RM","F",16,8
"15036",18282,1,12,1991,16,"RM","M",16,10
"15037",18283,1,12,1991,4,"DM","M",36,40
"15038",18284,1,12,1991,9,"DM","F",36,42
"15039",18285,1,12,1991,8,"DM","M",36,51
"15040",18286,1,12,1991,5,"RM","M",17,9
"15041",18287,1,12,1991,4,"DM","F",35,25
"15042",18288,1,12,1991,5,"PP","F",21,15
"15043",18289,1,12,1991,4,"DM","F",37,41
"15044",18290,1,12,1991,9,"DM","M",37,47
"15045",18291,1,12,1991,3,"DM","M",35,40
"15046",18293,1,12,1991,6,"RM","F",15,11
"15047",18294,1,12,1991,4,"DM","F",36,41
"15048",18295,1,12,1991,9,"DM","M",36,48
"15049",18296,1,12,1991,8,"DM","M",36,39
"15050",18297,1,12,1991,8,"DM","M",35,38
"15051",18299,1,12,1991,14,"DM","M",34,46
"15052",18300,1,12,1991,11,"DM","F",36,42
"15053",18301,1,12,1991,9,"DM","M",37,49
"15054",18302,1,12,1991,13,"PE","M",19,24
"15055",18303,1,12,1991,8,"DM","F",36,42
"15056",18304,1,12,1991,14,"DO","M",37,55
"15057",18305,1,12,1991,5,"OT","M",19,22
"15058",18306,1,12,1991,9,"DM","M",35,37
"15059",18307,1,12,1991,10,"RM","F",16,8
"15060",18308,1,12,1991,13,"PE","M",20,17
"15061",18309,1,12,1991,16,"RM","F",17,11
"15062",18310,1,12,1991,11,"DM","F",37,37
"15063",18311,1,12,1991,10,"RM","M",17,13
"15064",18312,1,12,1991,9,"DM","F",37,41
"15065",18313,1,12,1991,11,"DM","M",36,43
"15066",18314,1,12,1991,11,"DM","M",35,41
"15067",18315,2,16,1991,20,"RM","M",16,11
"15068",18316,2,16,1991,24,"DO","F",35,59
"15069",18317,2,16,1991,1,"DM","M",35,36
"15070",18318,2,16,1991,12,"OL","M",20,30
"15071",18320,2,16,1991,1,"DM","M",36,44
"15072",18321,2,16,1991,21,"RM","M",17,9
"15073",18322,2,16,1991,23,"RM","F",16,11
"15074",18323,2,16,1991,19,"BA","F",14,18
"15075",18324,2,16,1991,20,"RM","F",17,12
"15076",18325,2,16,1991,1,"DM","M",36,45
"15077",18326,2,16,1991,20,"RM","M",15,9
"15078",18327,2,16,1991,24,"DO","M",36,53
"15079",18328,2,16,1991,12,"DO","F",36,51
"15080",18329,2,16,1991,12,"OL","F",21,27
"15081",18330,2,16,1991,7,"RM","M",16,10
"15082",18331,2,16,1991,19,"PF","M",15,8
"15083",18332,2,16,1991,1,"DO","M",36,53
"15084",18333,2,16,1991,17,"DM","F",36,40
"15085",18334,2,16,1991,19,"RM","M",16,9
"15086",18335,2,16,1991,1,"DM","M",37,49
"15087",18336,2,16,1991,19,"OT","F",21,23
"15088",18337,2,16,1991,7,"RM","M",18,11
"15089",18338,2,16,1991,1,"DO","M",35,41
"15090",18339,2,16,1991,2,"RM","M",16,11
"15091",18340,2,16,1991,19,"RM","M",16,9
"15092",18341,2,16,1991,18,"RM","F",16,12
"15093",18342,2,16,1991,12,"DM","F",35,39
"15094",18343,2,16,1991,2,"OT","M",21,27
"15095",18344,2,16,1991,12,"DM","F",37,48
"15096",18345,2,16,1991,22,"DS","F",47,112
"15097",18346,2,16,1991,18,"NL","F",33,190
"15098",18347,2,16,1991,2,"OT","F",21,24
"15099",18348,2,16,1991,12,"RM","M",17,9
"15100",18349,2,16,1991,20,"NL","M",33,171
"15101",18351,2,16,1991,1,"DO","M",37,54
"15102",18352,2,16,1991,1,"DO","F",36,58
"15103",18353,2,16,1991,7,"RM","F",16,11
"15104",18354,2,16,1991,20,"RM","F",16,11
"15105",18355,2,16,1991,17,"DO","F",36,47
"15106",18356,2,16,1991,24,"RM","M",16,9
"15107",18357,2,16,1991,18,"RM","F",17,11
"15108",18358,2,16,1991,7,"RM","F",16,12
"15109",18359,2,16,1991,23,"RM","M",17,10
"15110",18360,2,16,1991,7,"PE","M",19,22
"15111",18361,2,16,1991,2,"DO","F",37,52
"15112",18362,2,16,1991,7,"RM","M",17,10
"15113",18363,2,16,1991,12,"OL","M",20,34
"15114",18364,2,16,1991,2,"NL","F",33,185
"15115",18365,2,16,1991,22,"OT","F",21,23
"15116",18366,2,16,1991,2,"RM","M",16,10
"15117",18367,2,16,1991,22,"OT","M",21,24
"15118",18368,2,16,1991,21,"RM","F",16,12
"15119",18369,2,16,1991,23,"RM","F",16,11
"15120",18370,2,16,1991,1,"DM","M",37,46
"15121",18372,2,16,1991,20,"PF","M",15,7
"15122",18373,2,16,1991,7,"RM","F",17,11
"15123",18374,2,16,1991,1,"DO","F",36,50
"15124",18375,2,16,1991,2,"OT","M",20,24
"15125",18379,2,16,1991,7,"PE","F",20,27
"15126",18380,2,17,1991,9,"DO","F",37,48
"15127",18381,2,17,1991,13,"RM","M",16,9
"15128",18382,2,17,1991,11,"DO","M",37,55
"15129",18383,2,17,1991,9,"RM","F",16,7
"15130",18384,2,17,1991,9,"RM","M",17,10
"15131",18385,2,17,1991,15,"RM","F",17,12
"15132",18386,2,17,1991,4,"DM","M",37,45
"15133",18388,2,17,1991,11,"DO","F",36,39
"15134",18389,2,17,1991,9,"RM","M",17,10
"15135",18390,2,17,1991,5,"RM","M",16,10
"15136",18391,2,17,1991,3,"OT","F",20,28
"15137",18392,2,17,1991,14,"DM","M",36,39
"15138",18393,2,17,1991,9,"RM","M",16,12
"15139",18394,2,17,1991,11,"OL","M",20,30
"15140",18395,2,17,1991,10,"RM","M",16,10
"15141",18396,2,17,1991,14,"DM","M",35,44
"15142",18397,2,17,1991,8,"DM","M",37,44
"15143",18398,2,17,1991,14,"DM","F",37,39
"15144",18399,2,17,1991,13,"RM","F",17,10
"15145",18400,2,17,1991,5,"RM","F",16,12
"15146",18401,2,17,1991,4,"DM","M",38,46
"15147",18402,2,17,1991,11,"DM","M",36,44
"15148",18403,2,17,1991,9,"DM","F",36,35
"15149",18404,2,17,1991,8,"DM","M",37,52
"15150",18405,2,17,1991,14,"DO","M",36,52
"15151",18406,2,17,1991,4,"DM","M",37,44
"15152",18407,2,17,1991,4,"DM","M",38,45
"15153",18408,2,17,1991,6,"RM","F",16,11
"15154",18409,2,17,1991,16,"RM","M",16,9
"15155",18410,2,17,1991,10,"RM","M",17,10
"15156",18411,2,17,1991,3,"RM","F",16,13
"15157",18412,2,17,1991,8,"DM","M",36,40
"15158",18413,2,17,1991,4,"DM","F",37,48
"15159",18414,2,17,1991,14,"DM","M",36,48
"15160",18415,2,17,1991,16,"RM","M",16,11
"15161",18416,2,17,1991,14,"DM","M",37,47
"15162",18417,2,17,1991,4,"DM","M",37,49
"15163",18418,2,17,1991,5,"RM","M",16,10
"15164",18419,2,17,1991,14,"DM","M",38,50
"15165",18420,2,17,1991,4,"DM","M",36,43
"15166",18421,2,17,1991,3,"DM","F",37,40
"15167",18422,2,17,1991,11,"DM","M",37,46
"15168",18423,2,17,1991,9,"DM","M",36,50
"15169",18424,2,17,1991,11,"DM","F",38,40
"15170",18425,2,17,1991,8,"DM","M",36,45
"15171",18426,2,17,1991,15,"RM","F",16,13
"15172",18427,2,17,1991,11,"DM","F",37,50
"15173",18428,2,17,1991,9,"DM","M",36,46
"15174",18429,2,17,1991,8,"DM","F",36,43
"15175",18430,2,17,1991,3,"OT","F",20,24
"15176",18431,2,17,1991,3,"DM","M",38,47
"15177",18432,2,17,1991,4,"DM","F",36,47
"15178",18433,2,17,1991,9,"DM","F",36,49
"15179",18434,2,17,1991,5,"RM","M",16,10
"15180",18435,2,17,1991,6,"RM","M",13,9
"15181",18436,2,17,1991,9,"OL","F",21,31
"15182",18437,2,17,1991,11,"DM","M",37,49
"15183",18438,2,17,1991,9,"DM","F",36,47
"15184",18439,2,17,1991,4,"DM","M",35,32
"15185",18440,2,17,1991,11,"DM","M",36,43
"15186",18441,2,17,1991,8,"DM","M",35,45
"15187",18442,2,17,1991,8,"DM","F",36,46
"15188",18443,3,13,1991,24,"RM","F",17,11
"15189",18444,3,13,1991,1,"DM","M",37,40
"15190",18445,3,13,1991,19,"RM","M",16,8
"15191",18446,3,13,1991,23,"RM","M",17,10
"15192",18447,3,13,1991,12,"DO","F",36,59
"15193",18448,3,13,1991,24,"RM","M",17,9
"15194",18449,3,13,1991,24,"RM","M",17,11
"15195",18450,3,13,1991,19,"RM","F",17,8
"15196",18451,3,13,1991,22,"OT","M",19,27
"15197",18452,3,13,1991,2,"DO","F",36,46
"15198",18453,3,13,1991,1,"DM","M",37,47
"15199",18454,3,13,1991,18,"PF","M",14,7
"15200",18455,3,13,1991,7,"RM","F",17,13
"15201",18456,3,13,1991,17,"DM","F",37,45
"15202",18457,3,13,1991,12,"DM","M",36,46
"15203",18458,3,13,1991,18,"NL","F",33,192
"15204",18459,3,13,1991,1,"DO","M",35,46
"15205",18460,3,13,1991,2,"DO","F",35,47
"15206",18461,3,13,1991,21,"RM","M",17,10
"15207",18463,3,13,1991,20,"RM","M",16,10
"15208",18465,3,13,1991,18,"RM","F",15,12
"15209",18466,3,13,1991,23,"RM","M",16,10
"15210",18467,3,13,1991,21,"RM","M",16,8
"15211",18468,3,13,1991,2,"OT","M",20,29
"15212",18469,3,13,1991,17,"DM","F",36,42
"15213",18470,3,13,1991,2,"DO","F",36,47
"15214",18471,3,13,1991,19,"RM","M",17,12
"15215",18472,3,13,1991,22,"DS","F",54,128
"15216",18473,3,13,1991,1,"DM","M",37,49
"15217",18474,3,13,1991,2,"RM","F",17,12
"15218",18475,3,13,1991,19,"SF","M",28,64
"15219",18476,3,13,1991,2,"RM","M",16,10
"15220",18477,3,13,1991,17,"DO","F",36,49
"15221",18478,3,13,1991,12,"DM","F",37,41
"15222",18479,3,13,1991,12,"DM","F",37,47
"15223",18480,3,13,1991,1,"DO","M",34,27
"15224",18481,3,13,1991,17,"RM","M",16,9
"15225",18482,3,13,1991,20,"RM","F",17,14
"15226",18484,3,13,1991,24,"OL","F",21,32
"15227",18485,3,13,1991,1,"DO","F",35,49
"15228",18486,3,13,1991,2,"NL","F",33,174
"15229",18487,3,13,1991,12,"DM","M",36,47
"15230",18488,3,13,1991,20,"PF","M",14,9
"15231",18489,3,13,1991,1,"DO","M",35,57
"15232",18490,3,13,1991,7,"PE","F",21,25
"15233",18491,3,13,1991,2,"RM","M",15,10
"15234",18492,3,13,1991,12,"DM","M",38,50
"15235",18495,3,14,1991,5,"RM","M",17,12
"15236",18496,3,14,1991,9,"RM","F",17,10
"15237",18497,3,14,1991,4,"DM","M",37,45
"15238",18498,3,14,1991,10,"RM","F",16,14
"15239",18501,3,14,1991,13,"OT","M",21,28
"15240",18502,3,14,1991,3,"RM","M",17,14
"15241",18503,3,14,1991,11,"DO","F",33,44
"15242",18504,3,14,1991,13,"RM","M",17,10
"15243",18505,3,14,1991,11,"DO","M",36,57
"15244",18506,3,14,1991,13,"RM","F",16,10
"15245",18507,3,14,1991,3,"RM","F",17,10
"15246",18508,3,14,1991,9,"DM","F",33,49
"15247",18509,3,14,1991,3,"BA","F",14,8
"15248",18510,3,14,1991,4,"DM","F",37,46
"15249",18511,3,14,1991,9,"DM","F",33,39
"15250",18512,3,14,1991,13,"RM","M",17,10
"15251",18513,3,14,1991,8,"RM","F",17,12
"15252",18514,3,14,1991,6,"RM","M",17,10
"15253",18515,3,14,1991,4,"DM","M",36,41
"15254",18516,3,14,1991,6,"RM","M",15,8
"15255",18517,3,14,1991,14,"DM","M",38,51
"15256",18518,3,14,1991,14,"DM","M",37,47
